id,text,category,date,source
124271,"🇷🇺 😅 «Пари НН» Никиты Медведева пропустил второй гол от «Рубина» и невероятно близок к вылету из МИР РПЛ

Голкипер Медведев уже вылетал в ФНЛ на этом же стадионе в Казани в сезоне 2021/2022 − тогда он играл за «Рубин» и пропустил решающий гол от «Уфы» на 90-й минуте 💀

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-17 19:15:17,https://t.me/sportsru
124270,"🇩🇪 😲 В Бундеслигу вышел клуб «Эльферсберг» из городка Шпизен-Эльферсберг с населением 13 тысяч человек − четыре года назад команда играла в четвертом немецком дивизионе

❤️ − поболею за них в следующем сезоне!

⚽️ Следите за развязкой сезона РПЛ в приложении ГОЛ",sport,2026-05-17 18:55:03,https://t.me/sportsru
124269,"⚡️⚡️⚡️⚡️ Карасев поставил пенальти в ворота «Ростова» на 11-й минуте матча − Соболев вывел «Зенит» вперед

Полузащитник Миронов зачем-то ударил Педро по лицу, когда мяча даже не было рядом 💀

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-17 18:15:44,https://t.me/sportsru
124268,"🔥🔥🔥🔥🔥 Шэй Гилджес-Александер из «Оклахомы» стал MVP НБА второй сезон подряд

Он первый защитник с таким достижением со времен Стефена Карри в сезонах 2014/15 и 2015/16 🏀 🏀

🏀 Подписывайтесь на ШОУТАЙМ!",sport,2026-05-17 18:00:03,https://t.me/sportsru
124267,"🇷🇺📺 Следите за развязкой сезона РПЛ вместе с «Это футбол, брат!» – прямой эфир уже начался

➡️ Смотреть

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-17 17:44:12,https://t.me/sportsru
124266,"💰😊 Коул Палмер, зарабатывающий 130 тысяч фунтов в неделю, ненавидит ходить в кино из-за дорогущего попкорна:

– Еда в кинотеатрах слишком дорогая, а еще вокруг куча людей – и все жуют попкорн прямо у тебя над ухом 🕺

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-17 17:22:01,https://t.me/sportsru
124265,"🇷🇺⚽️ Битва за чемпионство РПЛ вот-вот начнется – «Зениту» достаточно не проиграть «Ростову», «Краснодару» нужна победа над «Оренбургом» и поражение «Зенита». Следите за развязкой сезона в приложении ГОЛ! 👍

➡️ Скачать ГОЛ прямо сейчас

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-17 17:16:13,https://t.me/sportsru
124264,"😁⚽️ Огромный баннер с надписью «ФК Деревенщины – сукины дети» появился на центральной площади Мюнхена во время празднования чемпионства «Баварии» – он даже попал в трансляцию клубного ТВ 💀

⚽️ Следите за развязкой сезона РПЛ в приложении ГОЛ",sport,2026-05-17 16:57:59,https://t.me/sportsru
124263,"👋🏴󠁧󠁢󠁥󠁮󠁧󠁿 «Юнайтед» обыграл «Форест», Бруну повторил рекорд АПЛ по ассистам, а Каземиро попрощался с «Олд Траффорд» – этот матч стал последним для бразильца в форме «МЮ» на домашнем стадионе

⚽️ Следите за развязкой сезона РПЛ в приложении ГОЛ",sport,2026-05-17 16:28:08,https://t.me/sportsru
124262,"🔥🔥🔥🔥🔥Бруну Фернандеш отдал 20-й ассист за один сезон в АПЛ и повторил рекорд Анри и де Брюйне

❤️ – нужен еще один для абсолютного рекорда!

⚽️ Следите за развязкой сезона РПЛ в приложении ГОЛ",sport,2026-05-17 16:11:18,https://t.me/sportsru
124261,"🇮🇹💸 «Наполи» активировал выкуп Расмуса Хойлунда у «МЮ» за 44 млн евро – с учетом платы за аренду общая сумма сделки составит 50 млн. В клубе очень довольны датчанином и ни разу не сомневались в этом решении

Три года назад «Юнайтед» заплатил «Аталанте» за Расмуса 80 млн 😳

⚽️ Следите за развязкой сезона РПЛ в приложении ГОЛ",sport,2026-05-17 16:00:51,https://t.me/sportsru
124260,"66-я минута матча, Мантуан из правой части штрафной откатил мяч назад – что было дальше? Вспоминаем яркие моменты нашего футбола

➡️ Угадать, чем закончилась атака",sport,2026-05-17 15:45:48,https://t.me/sportsru
124259,"😮🇮🇹«Ювентус» в предпоследнем туре неожиданно проиграл «Фиорентине» и опустился с третьего на шестое место, пропустив вперед «Милан», «Рому» и «Комо»

⚽️ Следите за развязкой сезона РПЛ в приложении ГОЛ",sport,2026-05-17 15:15:41,https://t.me/sportsru
124256,"🤝🏴󠁧󠁢󠁥󠁮󠁧󠁿 Энцо Мареска согласовал предварительный контракт с «Ман Сити» до 2028 года – итальянец возглавит команду в случае ухода Гвардиолы (Николо Скира)

⚽️ Следите за развязкой сезона РПЛ в приложении ГОЛ",sport,2026-05-17 14:00:53,https://t.me/sportsru
124255,"😢😱 Все в «Ман Сити» уверены, что Гвардиола покинет клуб после окончания сезона – Пеп, якобы, принял это решение еще несколько недель назад. До официального объявления остались считаные дни (Джек Гоган, Daily Mail) ⚽️

💔 – конец прекрасной эпохи!

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-17 12:59:01,https://t.me/sportsru
124254,"😮 Последний тур РПЛ –  идеальное время, чтобы проверить, хорошо ли вы разбираетесь в российском футболе

➡Играть",sport,2026-05-17 12:45:26,https://t.me/sportsru
124253,"😱🇵🇹 «Бенфика» Моуринью не проиграла ни одного матча в чемпионате Португалии, но заняла лишь третье место и не попала в Лигу чемпионов – Жозе остается без трофеев уже четыре года

🎖️ – возьмет ЛЧ с «Реалом» в следующем сезоне!

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-17 12:02:35,https://t.me/sportsru
124252,"❗️❗️❗️❗️❗️❗️ Хаби Алонсо – главный тренер «Челси». Испанец приступит к работе с 1 июля

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-17 11:02:11,https://t.me/sportsru
124251,"💤🏴󠁧󠁢󠁥󠁮󠁧󠁿 Защитник «Сити» Раян Аит-Нури спокойно себе спал в автобусе после победы в Кубке Англии, но партнеры всячески мешали ему отдыхать! 

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-17 10:01:06,https://t.me/sportsru
124250,"🇷🇺 В последнем туре РПЛ у «Локомотива» есть все шансы стать бронзовым призером. А помните, как они брали золото в сезоне-2017/18? 

🔠 Вспомнить все",sport,2026-05-17 09:45:44,https://t.me/sportsru
124249,"❗️❗️❗️❗️❗️❗️ Конор Макгрегор возвращается – ирландец проведет реванш с Максом Холлоуэем на UFC 329 11 июля. Он не выходил в октагон пять лет

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-17 09:04:21,https://t.me/sportsru
124248,"⚡️⚡️⚡️⚡️ Болгария − победитель «Евровидения-2026»! Исполнительница DARA выиграла конкурс с песней «Bangaranga»

🥊 Канал о поп-культуре «Бум»!",sport,2026-05-17 02:01:51,https://t.me/sportsru
124247,"😢 Невероятное горе на лицах игроков шотландского «Хартс», которые проиграли «Селтику» и упустили возможность стать чемпионами впервые с 1960-го

Команда 248 дней шла на первом месте, но так и не смогла впервые за 41 год прервать гегемонию клубов из Глазго 😲

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-17 01:31:48,https://t.me/sportsru
124246,"🇫🇷🤴 Райан Шерки после победы в Кубке Англии не упустил шанса сфотографироваться с принцом Уильямом! 

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-17 00:32:42,https://t.me/sportsru
124245,"🚨 101 причина не спать 🚨

Присоединяйтесь к «Ночи музеев» и проведите ее среди 101 экспоната в Музее русского футбола 

➡️ Вход в музей",sport,2026-05-17 00:15:22,https://t.me/sportsru
124244,"🇲🇩😨 В Молдове забит самый нелепый автогол сезона – мяч по невероятной траектории залетел от тела футболиста «Реал Сирець», который лежал в углу штрафной и просил о помощи 

🤯 – что это было? 

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-16 23:33:02,https://t.me/sportsru
124243,"💀 Роналду после поражения в финале не пошел получать серебряную медаль 

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-16 23:06:04,https://t.me/sportsru
124242,"😰🐐 «Аль-Наср» с Роналду проиграл в финале Лиги чемпионов Азии 2 – его команда уступила японской «Гамба Осака» 0:1

У Криштиану в Саудовской Аравии за 3,5 года до сих пор нет официальных трофеев, но «Аль-Наср» еще может выиграть чемпионат в этом сезоне 🇸🇦😕

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-16 22:40:10,https://t.me/sportsru
124241,"🇵🇹🇪🇸 Жозе Моуринью станет тренером «Реала» в самое ближайшее время – мадридцы выплатят «Бенфике» 3 млн евро компенсации (Diario AS)

🎖️ – наведет порядок! 

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-16 22:19:38,https://t.me/sportsru
124240,"🧠 Шакира на презентации своей песни к ЧМ сначала предложила всем перевернуть футболки на лицевую сторону, а потом резко вернула назад – так ее имя оказалось единственным в кадре 

🤣 – ловко она это придумала! 

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-16 22:02:48,https://t.me/sportsru
124239,"😲 🇩🇪 «Бавария» забила 122 гола за сезон Бундеслиги – это лучший показатель среди клубов топ-5 лиг с сезона-1947/48, когда «Торино» положил 125 мячей в 40 играх

36 из 122 голов забил Харри Кейн, который стал лучшим бомбардиром лиги и теперь почти наверняка выиграет «Золотую бутсу» 🥇🏴󠁧󠁢󠁥󠁮󠁧󠁿

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-16 21:02:13,https://t.me/sportsru
124238,"⚡️⚡️⚡️⚡️⚡️ Хаби Алонсо – новый главный тренер «Челси». Испанец подпишет контракт на 4 года (Фабрицио Романо)

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-16 20:15:19,https://t.me/sportsru
124237,"🇪🇸🏆 Гвардиола выиграл 41-й трофей в карьере и 20-й – за 10 лет в «Ман Сити». Среди тренеров больше только у сэра Алекса Фергюсона – 49

❤️ – лучший тренер мира! 

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-16 20:00:06,https://t.me/sportsru
124236,"🏴❤️  Кейн официально подтвердил, что он ассимилировался в Германии – хет-трик в игре с «Кельном» Харри отпраздновал, показав цифру три пальцами ровно так, как это делали немецкие офицеры в фильмы «Бесславные ублюдки»

Жители англоязычных стран показывают три с помощью указательного, среднего и безымянного пальца – именно из-за этой привычки британский шпион в фильме Тарантино был разоблачен 👮

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-16 19:10:01,https://t.me/sportsru
124235,"🔥🔥🔥🔥🔥 «Ман Сити» минимально побеждает «Челси» в финале Кубка Англии – шикарный гол пяткой Семеньо приносит Пепу второй трофей в сезоне!

🔥 – осталось выиграть АПЛ 

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-16 18:55:48,https://t.me/sportsru
124234,"🏴󠁧󠁢󠁥󠁮󠁧󠁿🇩🇪🇸🇳 «Бавария» заканчивает чемпионат хет-триком Кейна и проводами Николаса Джексона – сенегальца не стали выкупать, поэтому по окончании сезона он вернется в «Челси»  👋

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-16 18:28:08,https://t.me/sportsru
124233,"🍿👑 В соцсетях завирусилось фото огромного куриного шницеля в булке, который можно купить всего за 330 рублей на стадионе «Боруссии» в Дортмунде

❤️ – сразу захотелось поесть!

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-16 18:03:11,https://t.me/sportsru
124232,"😄🏴󠁧󠁢󠁥󠁮󠁧󠁿 Вратарь «Челси» Роберт Санчес вышел на финал Кубка Англии в легендарном шлеме Петра Чеха

❤️ – на удачу!

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-16 17:20:23,https://t.me/sportsru
124231,"💀🇷🇺 Игроки ПСВ отчаянно пытались вспомнить хоть одного украинского футболиста и в итоге остановились на Матвее Сафонове 🥀

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-16 16:50:40,https://t.me/sportsru
124230,"🔥🔥🔥🔥🔥 «Селтик» в 56-й раз стал чемпионом Шотландии, обойдя в последнем туре «Хартс» – команда из Эдинбурга до этого 248 дней шла на первом месте, но так и не смогла впервые за 41 год прервать гегемонию «Селтика» и «Рейнджерс» 😲

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-16 16:32:32,https://t.me/sportsru
124229,"Угадаете победителей всех матчей нового тура АПЛ, Ла Лиги или Серии А? Проверьте интуицию в Пикере 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇪🇸🇮🇹

➡️ Голосуйте",sport,2026-05-16 16:10:28,https://t.me/sportsru
124228,"👋🇪🇸 Дани Карвахаль покинет «Реал» свободным агентом – руководство клуба не стало продлевать контракт с капитаном (The Athletic)

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-16 15:15:20,https://t.me/sportsru
124227,"❗️❗️❗️❗️❗️❗️ «Родина» забрала золото Первой лиги PARI и вместе с «Факелом» поднимется в Мир РПЛ

«Урал» и «Ротор» сыграют в стыках, а «Черноморец», «Сокол» и «Чайка» вылетели 🇷🇺

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-16 14:56:44,https://t.me/sportsru
124226,"❗️❗️❗️❗️❗️❗️ Левандовски покидает «Барселону» после четырех лет в клубе

Роберт забил за каталонцев 119 голов в 191 матче 😢

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-16 14:04:35,https://t.me/sportsru
124225,"🇪🇸🌟 Бывшая девушка Винисиуса застала его с тремя моделями в том же ресторане, где они до этого ужинали вдвоем – Вини вместе с Милитао пригласил девушек из Бразилии и оплатил им поездку (Choquei)

Именно после этой неожиданной встречи Вирджиния Фонсека и объявила о расставании с футболистом 😡

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-16 13:00:45,https://t.me/sportsru
124224,"👊✨ Один из самых быстрых нокаутов в истории бокса: немец Виктор Юрк одним ударом наглухо вырубил колумбийца Эдвина Кастильо – тот долго лежал на ринге и не мог даже пошевелиться

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-16 12:00:40,https://t.me/sportsru
124223,"😄🇵🇹 Моуринью хочет, чтобы «Реал» подписал Рэшфорда – у них хорошие отношения со времен работы в «МЮ». Заодно Жозе был бы счастлив насолить «Барселоне» (The Independent)

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-16 11:00:27,https://t.me/sportsru
124222,"😎⚽ «Челси» почти договорился с Хаби Алонсо – о назначении испанца могут объявить до начала чемпионата мира (Бен Джейкобс, Фабрицио Романо)

💙 – именно тот, кто нужен «Челси»!

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-16 10:02:36,https://t.me/sportsru
124220,"🇹🇷😲 Футболисты «Галатасарая» так увлеклись празднованием чемпионства, что лишь в последний момент заметили препятствие на своем пути 

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-16 09:05:20,https://t.me/sportsru
124219,"🇩🇪 Гонсало Гарсия стал главной целью «Боруссии» на лето – дортмундцы уже общались с форвардом, за которого «Реал» потребует минимум 60 млн евро (Bild)

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-16 01:02:40,https://t.me/sportsru
124218,"🏴󠁧󠁢󠁥󠁮󠁧󠁿😲  «Астон Вилла» отлично размялась перед финалом ЛЕ – нанесли «Ливерпулю» 12-е поражение в АПЛ! Команду Слота от совсем уж разгрома спас дубль ван Дейка 🇳🇱🇳🇱

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-15 23:57:41,https://t.me/sportsru
124217,"🇫🇷❤️ Более 200 фанатов «Атлетико» сегодня прибыли на базу клуба, чтобы напоследок получить автограф и сфотографироваться с Гризманном – болельщики больше часа не отпускали француза, который в конце сезона перейдет в американский «Орландо» 

❤️ – попрощались с легендой! 

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-15 23:01:36,https://t.me/sportsru
124216,"❤️ 🇫🇷 Тахирис Дос Сантос вместе с девушкой впервые появились на публике после трагедии на горнолыжном курорте – тогда 19-летний футболист получил ожоги 30% поверхности тела, спасая возлюбленную из пожара 

Девушка провела 27 дней в коме, а сам Дос Сантос мог завершить карьеру – но в итоге француз восстановился и подписал с «Мецом» свой первый профессиональный контракт ❤️

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-15 22:00:07,https://t.me/sportsru
124215,"🚂⬜️⬜️⬜️⬜️

«Ак Барс» после убедительной победы в Ярославле не справился с «Локомотивом» у себя дома – действующий обладатель Кубка Гагарина вновь вышел вперед в серии 

🏒 Дублируем все посты про хоккей в Max, если у вас не грузит телеграм",sport,2026-05-15 21:35:17,https://t.me/sportsru
124214,"🇯🇵😢 39-летний японец Юто Нагатомо узнал о вызове в сборную на ЧМ и разрыдался – для защитника это будет пятый мундиаль в карьере 👏

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-15 21:02:36,https://t.me/sportsru
124213,"😂🇪🇸 Перес встретится с Мбаппе, чтобы обсудить его конфликт с Арбелоа и понять настрой француза на следующий сезон – Флорентино может принять радикальные решения, если это потребуется для восстановления порядка в клубе (AS)

🎖️  – конец диктатуре 

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-15 20:03:28,https://t.me/sportsru
124212,"🎖🇪🇸 Коке получил медаль за профессионализм и вклад в успехи «Атлетико» и сборной Испании – награду футболисту вручил лично мэр столицы и давний фанат мадридцев 🧠

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-15 19:03:35,https://t.me/sportsru
124211,"😎🔠 Кого закапитаните в новом туре АПЛ? Собирайте команду из пяти игроков и выбирайте одного, кто получит х2 очков за голы и ассисты

➡️ Выбрать игроков",sport,2026-05-15 18:46:13,https://t.me/sportsru
124210,"❗️❗️❗️❗️❗️❗️ Нойер продлил контракт с «Баварией» на год – для 40-летнего вратаря это будет 16-й сезон в составе мюнхенцев 

❤️ – теперь ждем его на ЧМ! 

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-15 18:15:01,https://t.me/sportsru
124209,"🤑💰 Дэвид Бекхэм стал первым спортсменом-миллиардером из Великобритании – их с Викторией состояние оценивается в 1,59 млрд долларов

❤️ – заслужил каждый цент!

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-15 18:02:01,https://t.me/sportsru
124208,"🇮🇹🇧🇷 Неймар получил итальянское гражданство за пару дней до того, как Анчелотти объявит окончательный состав сборной Бразилии на ЧМ-2026 (Николо Скира)

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-15 17:29:01,https://t.me/sportsru
124207,"🇪🇸 Арбелоа сказал Каррерасу получить тренерскую лицензию, когда защитник «Реала» был недоволен тем, что не выходил в старте (Хосе Феликс Диас)

Испанец также заявил Франу Гарсии в январе, что при нем он не сыграет ни минуты ☹️

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-15 17:04:01,https://t.me/sportsru
124206,"⚡️⚡️⚡️⚡️⚡️ Кэррик останется главным тренером «МЮ» по окончании сезона (Фабрицио Романо)

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-15 16:50:19,https://t.me/sportsru
124205,"😡💘 Даниил Медведев попросил выпустить Бублика, чтобы он «обоссал» его соперника по четвертьфиналу турнира в Риме – россиянина возмутили частые попадания в линию 20-летнего испанца Ландалусе

Жена теннисиста попыталась успокоить его с трибуны – в итоге Медведев победил в трех сетах и вышел в полуфинал на Янника Синнера 💪

🎾 Дублируем все посты про теннис в Max, если у вас не грузит телеграм",sport,2026-05-15 16:27:01,https://t.me/sportsru
124204,"⚡️⚡️⚡️⚡️ Сборная Англии не публиковала заявку на ЧМ-2026 – картинка, которая разлетелась по интернету, оказалась фейком

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-15 15:55:40,https://t.me/sportsru
124202,"💔😭 Вирджиния Фонсека выступила с заявлением о расставании с Винисиусом в соцсетях на следующий день после того, как пришла на матч «Реала» и «Овьедо» в куртке с фотографией бразильца:

– Пока мы были вместе, я очень много вкладывала в это, как вкладываю себя во все, что намерена делать в своей жизни. В конце концов, я всегда много работала, всегда была очень сосредоточена на своих мечтах и своих обязанностях

Но я также женщина, и я позволила себе прожить это без каких-либо барьеров, ценя уважение, которое всегда было у меня в любых отношениях

На протяжении всей своей жизни я научилась никогда не торговать тем, что, по моему мнению, не подлежит торгу. Поэтому, когда что-то не имеет смысла, я предпочитаю проявить зрелость и закрыть эту главу с теплотой, а не оставаться ради нее. Сегодня мы решили уважать путь друг друга

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-15 14:42:47,https://t.me/sportsru
124201,"🔥🔥🔥🔥🔥 Винисиус расстался со своей девушкой Вирджинией Фонсекой

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-15 14:34:49,https://t.me/sportsru
124200,"❌🇧🇾 Латвии присудили техническое поражение 0:3 за отказ играть со сборной Беларуси в отборе к Евро U19 – это первое подобное решение УЕФА в мужском футболе

Теперь белорусы занимают первое место в группе, где также есть Словакия и Сан-Марино, не проведя ни одного матча 🥇

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-15 14:06:11,https://t.me/sportsru
124199,"😂🤣 Мама Мбаппе начала громко смеяться на трибунах, когда «Бернабеу» освистал ее сына на матче с «Овьедо» – сам Килиан тоже не сдержал улыбки во время выхода на поле

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-15 13:47:01,https://t.me/sportsru
124198,"✂️🇦🇷 Хулиан Альварес организовал поездку в Мадрид 14-летнему аргентинскому барберу Гаэлю, который открыл парикмахерскую в доме своих родителей

В эфире местного ТВ Гаэль признался, что мечтает постричь форварда «Атлетико» – Альварес услышал об этой истории и решил воплотить мечту мальчика 😍

❤️ «Особенный», «Лысый шарлатан» и другие герои ждут вас в Магазине Спортса""",sport,2026-05-15 13:02:06,https://t.me/sportsru
124197,"🏆 Сегодня на ВидеоСпортсе"" покажем третий матч серии финала ФОНБЕТ КХЛ «Ак Барс» vs «Локомотив» в 19:00!

➡️ Прямой эфир

Смотрите матчи Fonbet КХЛ на ВидеоСпортсе"" и Кинопоиске c подпиской Яндекс Плюс",sport,2026-05-15 12:45:10,https://t.me/sportsru
124196,"🐶❤️ Мэрия аргентинской Сальты выпустила альбом с бездомными собаками из местного приюта в стиле Panini – при помощи этой кампании питомцам хотят поскорее найти хозяев

❤️ Читайте Спортс” даже на ткани! На футболках из коллекции «Хлопковый материал»",sport,2026-05-15 11:49:01,https://t.me/sportsru
124195,"💞🇧🇷 Девушка Винисиуса пришла на матч «Реала» и «Овьедо» в куртке с фотографией своего возлюбленного – ранее Вирджиния Фонсека выложила драгоценными камнями номер бразильца на зубе

❤️ – главная фанатка!

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-15 10:55:08,https://t.me/sportsru
124194,"❌💙 Дуран договорился с «Зенитом» о досрочном расторжении контракта – с понедельника игрок будет находиться в Медельине в распоряжении сборной Колумбии (Хулиан Капера)

После завершения ЧМ-2026 форвард хочет найти себе клуб в Европе. За «Зенит» Дуран провел 9 матчей и забил 2 гола с пенальти 💀

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-15 10:02:01,https://t.me/sportsru
124193,"🏆🏴󠁧󠁢󠁥󠁮󠁧󠁿 В финале Кубка Англии у «Челси» практически нет шансов против «Сити» – рискнете поставить против мнения букмекеров? В других матчах уикенда смотрим римское дерби, зарубу за место в Лиге чемпионов в АПЛ и матч «Реала» против «Севильи», которая спасается от вылета 😂

➡️ Ставьте на топ-матчи выходных с FONBET",sport,2026-05-15 09:47:45,https://t.me/sportsru
124192,"🍕🇮🇹 Организаторы Джиро д'Италия на финише этапа в Неаполе подготовили шикарный подарок для всех участников!  

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-15 09:02:20,https://t.me/sportsru
124191,"🎖️ Мбаппе объяснил журналистам, почему его всегда стоит выпускать в основе: 

– Люди в первой части сезона говорили, что мне не надо играть 90 минут в каждом матче. Потом был матч Кубка Короля – я не играл и нас выбили 🇪🇸

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-15 01:50:10,https://t.me/sportsru
124190,"❗️🎖️ Мбаппе продолжает изливать душу журналистам:

– У меня были отличные отношения с Хаби. Все это знают. В начале сезона мы показали, что способны на многое. А во второй половине сезона все проиграли. У нас был стиль, структура, а потом все пропало  

Почему я сегодня не вышел в основе? А вы тренера спросите. Придется мне много работать на тренировках, чтобы быть лучше Гонсало, Мастантуоно и Вини и выходить на поле 💀

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-15 01:33:31,https://t.me/sportsru
124189,"‼️🎖️ Мбаппе после матча с «Овьедо» вышел к журналистам и заявил, что не понял своего отсутствия в старте:

– Я на 100% в порядке, рассчитывал быть в основе, но для тренера я 4-й нападающий – после Мастантуоно, Вини и Гонсало 😡

‼️😊 Это услышал Альваро Арбелоа и ответил французу на пресс-конференции:

– Я не говорил, что он мой четвертый нападающий. Он, наверное, не понял. Как я мог такое сказать? Я не знаю... У меня даже нет четырех нападающих. Но пока я сижу в этом кресле, я решаю, кто играет, а кто нет. И мне плевать, как их зовут 😡

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-15 01:20:43,https://t.me/sportsru
124188,"🚽🇲🇽 На мексиканской «Ацтеке» за месяц до ЧМ мужские и женские туалеты разделяет кривая картонная вывеска – перед мундиалем стадион реконструировали за 200 млн долларов 💰

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-15 01:02:27,https://t.me/sportsru
124187,"🎖️ Вышедший на замену под свист «Бернабеу» Мбаппе не забил, но «Реал» победил и без его голов! 

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-15 00:21:48,https://t.me/sportsru
124186,"🇦🇴😳 16-летний вратарь сборной Анголы U17 Желсон Дала стал лучшим игроком своей команды в матче против Мали на юношеском Кубке Африке 

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-14 23:45:08,https://t.me/sportsru
124185,"🤬  Перес поругался с болельщиками «Мадрида» прямо из своей ложи – президенту не понравилось, что фанаты освистали игроков, а также вывесили баннер «Флорентино, уходи сейчас же!» 

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-14 22:56:07,https://t.me/sportsru
124184,"🎖️ Килиан Мбаппе получил свою личную порцию свиста на «Бернабеу» при объявлении состава «Реала» 

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-14 22:32:12,https://t.me/sportsru
124183,"❗️❗️❗️❗️❗️❗️ Камавинга и Шевалье не попали в заявку сборной Франции на ЧМ-2026

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-14 21:33:40,https://t.me/sportsru
124182,"🇪🇸😝 Автобус с игроками «Реала» попал под свист болельщиков по прибытию на «Бернабеу» – внутри недовольство наверняка слышал Килиан Мбаппе, который не оказался в старте на матч с «Овьедо» 

⚽️ Дублируем все посты в Max, если у вас не грузит телеграм",sport,2026-05-14 21:30:01,https://t.me/sportsru
124181,"😳 🇪🇸 Выигравший Кубок Испании и занимающий 8-е место «Реал Сосьедад» еще не гарантировал себе место в Ла Лиге на новый сезон – теоретически команда Захаряна еще может вылететь, а «Жирона» с 19-й строчки подняться в еврокубки 

⚽️ Все рекорды сезона – в приложении ГОЛ",sport,2026-05-14 21:03:07,https://t.me/sportsru
