id,text,category,date,source
5825,"Творожная запеканка - чизкейк в микроволновке 

📖 Ингредиенты:

- Творог - 160 г.  
- Яйцо - 1 шт.
- Манка - 15 г. 
- Банан - 50 г.  
- Разрыхлитель -  1 ч.л. 

🧑🏻‍🍳 Приготовление:

1. Погружным блендером смешиваем все, кроме разрыхлителя. Даём массе постоять около 5 минут (для того, чтобы манка набухла). 
2. Добавляем разрыхлитель, перемешиваем.
3. Переливаем массу в форму и ставим в микроволновку на 4-5 минут (если видите, что середина сыровата - поставьте ещё на 30 сек) Готово! Можно кушать сразу, а  можно поставить на ночь в холодильник - так консистенция становится более плотная, похожая на чизкейк.

#творожнаязапеканка #запеканка #чизкейк #десерт 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-27 21:00:00,https://t.me/topretsept
5824,"​​​Шоколадные трюфели 

📖 Ингредиенты:

- Горький шоколад - 170 г. 
- Масло миндальное -  2 ст. л.
- Варёная сгущёнка - 2 ст. л.
- Какао-порошок - 1/2 ст. л. 

🧑🏻‍🍳 Приготовление:

1. Горький шоколад 120 гр. разломать и растопить на водяной бане. Снять с огня, добавить сгущенку, миндальное масло и перемешать.
2. Охладить смесь и скатать из нее небольшие шарики. Выложить шарики на поднос и отправить в морозилку на 30 минут.
3. Высыпать какао-порошок на другой поднос. Растопить оставшиеся 50 гр. шоколада на водяной бане. Когда шоколад станет жидким, снять с огня, но оставить в кастрюле с горячей водой.
4. Достать шоколадные шарики из морозильника. Каждый шарик обмакнуть в растопленный шоколад и обвалять в какао. Готово! 

#трюфель #десерт 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-27 16:00:00,https://t.me/topretsept
5823,"Баклажаны на гриле с чесноком и тимьяном

📖 Ингредиенты:

- Баклажаны — 2 штуки
- Соль — 1½ ст. ложки
- Оливковое масло — ½ стакана
- Сушёный лук — ½ ч. ложки
- Сушёный чеснок — ½ ч. ложки
- Орегано — ½ ч. ложки
- Сушёный тимьян — ¼ ч. ложки
- Молотый красный перец — ¼ ч. ложки
- Молотый чёрный перец — ¼ ч. ложки

🧑🏻‍🍳 Приготовление:

1․ Нарежьте баклажаны кружочками толщиной примерно ½ см.
2․ Разложите на решётке и посыпьте соль. Оставьте на час, затем промокните бумажными салфетками.
3․ Соедините масло со специями. Покройте смесью баклажаны со всех сторон.
4․ Готовьте на обычном гриле или сковороде-гриль по 4–5 минут с каждой стороны.

#рецепт #рецепты #закуска #баклажаны

🍒Награда за Рецепт",cooking,2026-02-27 15:00:00,https://t.me/topretsept
5822,"Картофельное пюре с сыром и чесноком

🔪Состав:

- Картофель - 1 кг. 
- Чеснок - 1-2 зубчика 
- Сливочное масло - 3 ст. л. 
- Молоко - 150 мл. 
- Сливочный крем-сыр - 150 г. 

📙Рецепт:

1. Картошку очистите и нарежьте средними или крупными кусочками примерно одинакового размера. Чеснок измельчите.
2. Сложите картошку в кастрюлю вместе с чесноком. Влейте столько воды, чтобы её уровень был на сантиметр выше картофеля. Добавьте чайную ложку соли.
3. Доведите до кипения на среднем огне. После варите на умеренном огне примерно 10–15 минут до мягкости.
4. Слейте всю жидкость. Верните кастрюлю на плиту буквально на минуту, чтобы дополнительно подсушить картошку.
5. Размягчённое сливочное масло смешайте с молоком и солью. Подогрейте на плите, но не доводите до кипения.
6. Растолките картошку, чтобы получилось пюре. Порциями добавляйте сначала масляно-молочную смесь, а после — сыр. Каждый раз хорошо перемешивайте.  

#рецепт #горячееблюдо #рецепты

🍒Награда за Рецепт",cooking,2026-02-27 11:00:00,https://t.me/topretsept
5821,"Овощная запеканка

 📖 Ингредиенты:

- Молоко - 150 мл. 
- Яйца - 6 шт. 
- Брокколи - 100 г. 
- Помидоры Черри - 100 г. 
- Цветная капуста - 100 г. 
- Шампиньоны - 150 г. 
- Стручковая фасоль - 1 ст. л. 
- Сыр - 100 г. 
- Соль, перец - по вкусу 

🧑🏻‍🍳 Приготовление:

1. Разбираем на соцветия брокколи и цветную капусту, нарезаем шампиньоны пластинами, добавляем зеленую фасоль.
2. Смазываем жаропрочную форму маслом и пересыпаем в нее овощи с грибами и Черри. Заливаем их смесью из яиц, молока, щепотки соли и перца. 
3. Сверху выкладываем тертый сыр и отправляем форму в разогретую до 180 °C духовку на 40 минут. Даем запеканке остыть и разрезаем на порции. 

#овощнаязапеканка #запеканка #горячееблюдо 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-26 21:00:00,https://t.me/topretsept
5820,"Холвайтар

📖 Ингредиенты:

- Растительное масло - 100 г. 
- Мука - 150 г. 
- Сахар - 200 г. 
- Вода - 600-800 г. 

🧑🏻‍🍳 Приготовление:

1. В казане хорошо разогреть растительное масло.
2. Затем аккуратно вводите муку в масло. Постоянно перемешивая обжаривать смесь до светло коричневого цвета.
3. Воду нагреть и растворить в ней сахар.
4. К мучной смеси аккуратно влить воду с сахаром и варить помешивая, пока смесь не загустеет до консистенции сметаны.
Разлить по тарелочкам или креманкам. Подавать с горячим чаем.

#холвайтар #десерт 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-26 16:00:00,https://t.me/topretsept
5819,"Варенье из черешни с грецким орехом 

📖 Ингредиенты:

- Черешня — 1 кг (вес в очищенном виде)
- Очищенные грецкие орехи — 200 г
- Сахар — 1 кг
- Вода — 100 мл

🧑🏻‍🍳 Приготовление:

1․ Ягоды очистите от косточек. Орехи крупно порубите ножом или выложите в пакет и прокатайте скалкой.
2․ Всыпьте сахар в кастрюлю, влейте воду. Поставьте на огонь и помешивайте, пока песок не растворится.
Можно добавить больше сахара, если хотите более сладкое варенье.
3․ Всыпьте в сироп черешню и орехи. Перемешайте. Варите 15–20 минут после закипания, периодически снимая пенку с поверхности.
4․ Полностью остудите. Затем снова доведите до кипения, проварите 15–20 минут и остудите. Повторите в третий раз, но не остужайте, а сразу разложите варенье по стерилизованным банкам.
5․ Закатайте их, переверните и укутайте. Когда заготовки остынут, перенесите на хранение в прохладное место.

#рецепт #рецепты #варенье #десерт

🍒Награда за Рецепт",cooking,2026-02-26 15:00:00,https://t.me/topretsept
5818,"Пышные оладьи

📖 Ингредиенты:

- Мука - 350-400 г. 
- Яйцо - 1 шт.
- Молоко - 500 мл. 
- Дрожжи сухие - 1 ч. л. 
• Сахар - 2-3 ст. л. 
- Соль - 0,5 ч. л. 
- Масло растительное - для жарки

🧑🏻‍🍳 Приготовление:

1. Молоко подогреть до теплого состояния и перелить в большую миску. 
2. Добавить 1 ложку сахара и дрожжи, перемешать венчиком, накройте полотенцем и поставить в теплое место на 10-15 минут.
3. Яйцо взбить венчиком. Добавить в молоко яйцо, соль, оставшийся сахар и муку. Хорошо перемешать до получения однородного густого теста.
Накрыть миску и оставьте на 1-1,5 часа, тесто за это время должно увеличиться вдвое.
4. Нагреть на сковороде растительное масло, выложить ложкой на сковороду оладьи и обжарить их с двух сторон до готовности.

#пышныеоладьи #оладьи #десерт 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-26 11:00:00,https://t.me/topretsept
5817,"Смузи с хурмой и бананом

📖 Ингредиенты:

- Хурма — 3 шт.
- Банан — 1 шт.
- Йогурт — 250 мл. 
- Лимонный сок — 2 ч. л.
- Мед — по вкусу
- Корица — по вкусу

🧑🏻‍🍳 Приготовление:

1. Банан порежьте на кусочки, выложите в один слой в форму, застеленную бумагой для выпекания и заморозьте. Подготовьте пару кубиков льда. 
2. Хурму очистите от листиков и шкурки, а затем порежьте на кусочки. Извлеките косточки. Берите сладкие и спелые плоды, вяжущие тут не подойдут.
3. Сложите все ингредиенты в блендер. Добавьте кубики льда и измельчите все до однородности. Добавьте мед и корицу по вкусу. 

#смузи #напиток

🔝 https://t.me/topretsept 🔝",cooking,2026-02-25 21:00:00,https://t.me/topretsept
5816,"Домашние сырки

📖 Ингредиенты:

- Творог - 360 г. 
- Сахарная пудра - 3 ст. л. 
- Молочный шоколад - 100 г. 
- Сливочное масло - 20 г. 

Начинка:

- Ягоды /шоколад /карамель/сгущенка

🧑🏻‍🍳 Приготовление:

1. Растопить масло с шоколадом на водяной бане, смазать им формочки и отправить в морозилку на 1-2 мин. 
2. Смешать творог и сахарную пудру. 
3. Достать формочки, наполнить  творогом, начинкой. 
4. Сверху полить шоколадом и отправить в холодильник на 5 мин. 
5. Достать готовые сырки из форм. Приятного аппетита! 

#сырки #десерт 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-25 16:00:00,https://t.me/topretsept
5815,"Рис с курицей и тыквой 

📖 Ингредиенты:

- Куриная грудка — 450 г
- Соевый соус — 2 ст. ложки
- Специи — по вкусу
- Лук — 1 штука
- Масло растительное — 2 ст. ложки
- Тыква — 400 г
- Рис — 100 г
- Соль — по вкусу

🧑🏻‍🍳 Приготовление:

1. Куриную грудку нарежьте небольшими кусочками, залейте соевым соусом, посыпьте специями и оставьте на 15 минут.
2․ Лук некрупно порубите и обжарьте до золотистого цвета. Очистьте и нарежьте тыкву.
3․ Добавьте к луку курицу с тыквой и готовьте ещё несколько минут.
4․ В горшочки или форму для запекания выложите промытый рис, курицу с луком и тыквой. Посолите.
5․ Залейте кипятком, чтобы он покрывал продукты, но не доходил до края ёмкости на пару сантиметров. Накройте крышкой.
6․ Готовьте примерно 40 минут при температуре 180 °С.

#рецепты #рецепт #горячееблюдо #рисскурицей

🍒Награда за Рецепт",cooking,2026-02-25 15:00:00,https://t.me/topretsept
5814,"Варенье из мандаринов

📖 Ингредиенты:

- Мандарины — 1 кг. 
- Крупный апельсин — 1 шт.
- Сахар — 1 кг. 
- Вода — 1 стакан 
- Молотый имбирь — 2 ч. л.
- Ванилин — 1 пакетик 

🧑🏻‍🍳 Приготовление:

1. Очистите мандарины от кожуры и разделите на отдельные дольки. Точно так же поступите с апельсином.
2. Уложите фрукты в общую емкость и залейте стаканом воды.
3. Через 8 часов поставьте заготовку на медленный огонь и добавьте имбирь.
4. После закипания варите смесь 1,5 часа, постоянно ее помешивая.
5. Добавьте в варенье ванилин и сахар. Варите еще 1,5 часа.
6. Разлейте по предварительно стерилизованным и сухим банкам и закатайте металлическими крышками.

#мандариновоеваренье #варенье #десерт 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-25 11:00:00,https://t.me/topretsept
5813,"Голень индейки, запечённая с овощами

📖 Ингредиенты:

- Картофель — 350–400 г
- Морковь — 200–250 г
- Растительное масло — 5 ст. ложек
- Соль — 2 ч. ложки
- Перец чёрный молотый — по вкусу
- Итальянские травы — по вкусу
- Чеснок — 1 головка
- Голень индейки — 1 штука
- Розмарин — несколько веточек
- Сухое белое вино — 100 мл

🧑🏻‍🍳 Приготовление:

1․ Картошку, морковь и перцы, если хотите их добавить, сложите в миску. Добавьте 2–3 ложки масла, чайную ложку соли, чёрный перец и итальянские травы. Перемешайте.
2․ Выложите подготовленные овощи в форму для запекания. Добавьте половинку головки чеснока и тоже сбрызните маслом.
3․ Голень натрите солью, перцем, чесноком и итальянскими травами. Поместите поверх овощей и добавьте розмарин.
4․ Духовку разогрейте до 230 °С. Поставьте в неё индейку с овощами и снизьте температуру до 200 °С.
5․ Запекайте полчаса. После влейте в форму вино и отправьте в духовку ещё на 30–40 минут.

#рецепт #рецепты #индейка #горячееблюдо 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-24 21:00:00,https://t.me/topretsept
5812,"Творожные рогалики
⠀
📖 Ингредиенты:

- Творог в брикетах (5-9%) - 360 г. 
- Масло сливочное комнатнои‌ темп. - 160 г. 
- Мука пшеничная - 300 г. 
- Разрыхлитель - 1 ч.л.
- Соль -  0,5 ч.л.
- Сахарная пудра  (для обсыпки).
⠀
начинка:

- Густой джем/шоколад 
⠀
🧑🏻‍🍳 Приготовление:

1. Растереть мягкое сливочное сливочное масло с творогом. Добавить муку, соль, разрыхлитель и замесить мягкое тесто.
Разделить на две равные части. Поставить тесто в холодильник на 1 час или в морозилку на 15 минут. 
2. Раскатать тесто в круг. Разрезать на сектора (чем больше, тем более миниатюрные получатся рогалики), на широкую часть положить начинку, скрутить рогалик. 
3. Выпекать при 180° около 20-25 минут. Посыпать сахарной пудрой. 

#творожныерогалики #рогалики #выпечка #десерт 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-24 16:00:00,https://t.me/topretsept
5811,"Шоколадный мусс

🔪Состав:

- Тертый шоколад - 150 г. 
- Яйцо - 4 шт.
- Ванильная эссенция - по вкусу
- Сливки взбитые - по вкусу
- Измельчённые грецкие орехи - по вкусу.

📙Рецепт:

1. Положить шоколад в небольшую кастрюлю, добавить 2 столовые ложки воды и поставить для растапливания на водяную баню. Нагревать медленно, пока шоколад не растает. 
2. Яичные желтки отделить от белков.  Желтки по одному добавить к шоколаду, перемешивая, добавить ваниль. Снять с огня.
3. Белки взбить в крутую пену. Аккуратно размешать шоколад с белками. 
4. Разложить по порционным вазочкам и оставить в холодильнике на 2 часа. Украсить по желанию.

#рецепты #рецепт #десерт 

🍒Награда за Рецепт",cooking,2026-02-24 15:00:00,https://t.me/topretsept
5810,"Корейские трюфели
 
📖 Ингредиенты:

- Сгущеное молоко - 1 банка
- Какао порошок- 4 ст. л. 
- Размягч. сливочное масло- 1 ст.л

🧑🏻‍🍳 Приготовление:

1. В сотейнике с толстым дном смешайте сгущенку с какао до однородности (примерно 4 мин.) и добавьте мягкое сливочное масло и снова смешайте.
2. Поставьте на огонь чуть ниже среднего. Постоянно помешивая доведите до кипения и убавьте на минимум.  Уваривайте ещё минут 10.
3. Выложите все в застеленную пищевой пленкой форму и остудите при комнатной температуре, затем уберите с морозильник на час.
4. Присыпьте стол какао порошком, снимите аккуратно пленку и выложите туда. Острый большой нож обваляйте в какао порошке и разрежьте на нужные размеры. Через сито посыпьте сверху какао.

🔝 https://t.me/topretsept 🔝",cooking,2026-02-24 11:00:00,https://t.me/topretsept
5809,"Буженина из индейки 

📖 Ингредиенты:

- Вода — 1 500 мл
- Соль — 2 ст. ложки
- Чёрный перец горошком — 3–4 штуки
- Душистый перец горошком — 3–4 штуки
- Лавровые листья — 3 штуки
- Филе индейки — 800 г
- Чёрный молотый перец — 1 ч. ложка
- Горчица — 2 ст. ложки

🧑🏻‍🍳 Приготовление:

1. В тёплой воде растворите соль, добавьте горошины перца и лавровые листья.
2․ Опустите в рассол индейку и выдержите её минимум час.
3․ Разогрейте духовку до 220 градусов. Достаньте индейку из рассола, обсушите, посыпьте молотым чёрным перцем и обмажьте горчицей.
4․ Заверните мясо в два слоя фольги, уложите на противень и запекайте в разогретой духовке 20 минут.
5․ Дайте индейке полностью остыть в духовке, не открывая дверцу.

#рецепты #рецепт #буженина #горячееблюдо

🍒Награда за рецепт",cooking,2026-02-23 21:00:00,https://t.me/topretsept
5808,"Шоколадно-кофейное печенье

📖 Ингредиенты:

- Мука – 2 стакана 
- Сливочное масло  – 200 г. 
- Сахар – 1,5 стакана
- Какао – ½ стакана
- Кофе растворимый – 2 ст.л.
- Соль – ¼ ч.л.

🧑🏻‍🍳 Приготовление:

1. Духовку разогрейте до 180 градусов
2. Противень смажьте маслом и застелите бумагой для выпечки
3. Смешайте размягченное масло с сахаром. Добавьте просеянную муку, какао, кофе и соль.
4. Замесите тесто. Распределите тесто между двумя листами бумаги для выпечки и раскатайте (не очень тонко).
5. Поставьте в холодильник на 30 минут.
6. Достаньте тесто, вырежьте из теста будущее печенье (с помощью формочек или стакана).
7. Выложите на противень с бумагой для выпечки и поставьте на 15-20 минут до готовности.

#шоколадноепеченье #печенье 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-23 16:00:00,https://t.me/topretsept
5807,"Сметанный соус с хреном

🔪Состав:

- Корень хрена - 1 кусочек 
- Сметана - 75 г. 
- Сливки 33% - 75 мл. 
- Дижонская горчица - 0,5 ст. л. 
- Белый винный уксус - 1-2 ч. л. 

📙Рецепт:

1. Очистите корень хрена и натрите на мелкой тёрке, достаточно 2–3 столовых ложек.
2. Смешайте хрен со сметаной, сливками, горчицей и уксусом.
3. Переложите соус в банку и оставьте в холодильнике на 10–12 часов.

#соус #рецепты #рецепт

🍒Награда за Рецепт",cooking,2026-02-23 15:00:00,https://t.me/topretsept
5805,"Рыбныe фpикaдeльки в cливoчнoм coуce

📖 Ингредиенты:

- Φapш pыбный — 250 г. 
- Лук — 1 шт.
- Сухapи — 3–4 cт. л.
- Сливки - 300 мл. 
- Сыp — 50–100 г
- Сoль, перец — пo вкуcу

🧑🏻‍🍳 Приготовление:

1. Β pыбный фapш пpoкpутить или oчeнь мeлкo нapeзaть нeбoльшую лукoвицу. Дoбaвить мoлoтыe cухapи, coль и бeлый пepeц пo вкуcу.
2. Слeпить фpикaдeльки.
3. Φpикaдeльки вылoжить в фopму и oтпpaвить в духoвку нa 5 минут пpи 200 гpaдуcaх, чтoбы фpикaдeльки нeмнoгo ""cхвaтилиcь"".
4. Πpигoтoвить coуc: в миcку вылить cливки, дoбaвить тepтый cыp, coль, пepeц пo вкуcу.
5. Зaлить фpикaдeльки coуcoм и oтпpaвить в духoвку пpи 180–190 гpaдуcaх eщe нa 20 мин.

#рыбныефрикадельки #рыба #фрикадельки #горячееблюдо 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-23 11:00:00,https://t.me/topretsept
5804,"Паста с фетой, беконом и томатами ""Черри"" 

📖 Ингредиенты:

- Паста - 200 г. 
- Томаты ""черри"" - 150 г. 
- Сыр ""Фета"" - 200 г. 
- Бекон или грудинка - 70 г. 
- Чеснок - 3-4 зубчика 
- Оливковое масло - 30 мл. 
- Петрушка - по вкусу (можно без)
- Прованские травы, паприка, черный перец - по вкусу

🧑🏻‍🍳 Приготовление:

1. В форму для выпечки выложить фету, нарезанные томаты, бекон, чеснок и специи. Выпекать около 20 мин при 200°.
2. Тем временем, отварить пасту по инструкции. У меня спагетти, варила 6 мин до состояния аль-денте.
3. Вытащить форму, размять сыр и томаты, все тщательно перемешать до однородности. Добавить рубленную петрушку.
4. Добавить отваренную пасту, все перемешать, и выкладывать на тарелку, украсив томатами и зеленью.

#паста #горячееблюдо 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-22 21:00:00,https://t.me/topretsept
5803,"Сливочный суп 

📖 Ингредиенты:

- Грибы (шампиньоны, вешенки) - 400 г. 
- Картофель- 400 г. 
- Лук - 3 шт. 
- Чеснок - 3 зубчика 
- Бульон - 4 стакана 
- Сливки - 100 мл.  
- Масло Сливочное - 3 ст. л. 
- Мука - 3  ст. л. 
- Тимьян - 1  ч. л. 
 
🧑🏻‍🍳 Приготовление:

1. Растопите масло в кастрюле и обжарьте на нём нарезанный лук и чеснок в течение нескольких минут. Добавьте муку и бульон. Хорошо перемешайте. Варите около 10 минут. 
2. Нарежьте картофель и грибы на средние кубики и добавьте в кастрюлю вместе со сливками и тимьяном. Варите ещё 15 минут. 
Подавайте горячим. 

#грибнойсуп #суп #сливочныйсуп 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-22 16:00:00,https://t.me/topretsept
5802,"Тыквенный суп

🔪Состав:

- Мякоть тыквы - 500 г. 
- Морковь - 1 шт. 
- Картофель - 1 шт. 
- Лук - 1 шт. 
- Чеснок - 2 зубчика 
- Орегано - 1 ч. л. 
- Паприка - 0,5 ч. л. 
- Соль - 2 ч. л. 
- Вода - 700 мл. 
- Растительное масло - 40 мл. 

📙Рецепт:

1. Мякоть тыквы, картофель, морковь и лук нарезать небольшими кубиками. Чеснок мелко измельчить.
2. В кастрюле разогреть растительное масло и обжарить на среднем огне лук, чеснок до золотистого цвета.
3. Добавить картофель, морковь и обжарить в течение 3 минут.
4. Добавить тыкву, специи и обжарить в течение 2 минут.
5. Добавить воду и варить овощи до готовности 20-25 минут.
6. Пробить его погружным блендером до состояния пюре.

#рецепт #рецепты #суп 

🍒Награда за Рецепт",cooking,2026-02-22 15:00:00,https://t.me/topretsept
5801,"Бутерброды с ананасом и беконом

📖 Ингредиенты:

- Тостовый хлеб - 4 шт. 
- Консерв. ананасы - 4 кружка 
- Бекон - 4 кусочка 
- Рикотта - по вкусу 
- Грецкие орехи - для подачи 

🧑🏻‍🍳 Приготовление:

1. Подсушите хлеб на сухой сковороде. Ананасы и бекон поджарьте по отдельности. Всё остудите.
2. Смажьте хлеб рикоттой. Сверху положите бекон и фрукты, посыпьте рублеными орехами. 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-22 11:00:00,https://t.me/topretsept
5800,"Творожное печенье с вареной сгущенкой

📖 Ингредиенты:

- Творог - 9% - 350 г. 
- Слив. масло - 150 г. 
- Сметана - 50 г. 
- Сахар - 50 г. 
- Ванильный сахар - 1 ч. л. 
- Разрыхлитель - 1 ч. л. 
- Мука - 320 г. 

Для начинки:

- Варёная сгущёнка - 200 г. 
- Сахарная пудра - 20 г. 

🧑🏻‍🍳 Приготовление:

1. В миске растереть творог, сахар и мягкое сливочное масло. Добавить сметану и перемешать. Добавить ванильный сахар, разрыхлитель и просеянную муку.
2. Замесить мягкое тесто. 
Готовое тесто положить в пакет и убрать в холодильник на 30 мин. 
3. Тесто раскатать на присыпанной мукой поверхности в квадрат толщиной 3 мм.
4. Разрезать полоски длиной 8 см и шириной 9 см.
5. На край каждой полоски выложить 1 ч. л. вареной сгущенки, накрыть первым слоем теста, защипать со всех сторон и завернуть в рулетик.
6. Отправить в разогретую до 180С духовку на 30 минут. Готовые печенья остудить и посыпать сахарной пудрой.

#творожноепеченье #выпечка #десерт 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-21 21:00:00,https://t.me/topretsept
5799,"Салат с тунцом «А-ля Нисуаз» 

📖 Ингpeдиeнты:

- Тунeц кoнcepвиpoвaнный - 250 г. 
- Яйцo куpинoe вapeнoe - 1 шт. 
- Лук красный - 0,5 шт. 
- Оливки - 100 г. 
- Лиcтья caлaтa - 3 шт. 
- Тoмaты чeppи - 3 шт. 
- Фасоль cтpучкoвaя вapeнaя - 100 г.  
- Укcуc, caхap - 1 ч. л. 
- Мacлo oливкoвoe - 2 cт. л. 

🧑🏻‍🍳 Πpигoтoвлeниe:

1. Тунeц paзмять нa нeбoльшиe куcoчки, caлaт вымыть и пopвaть, вымытыe пoмидopы и oчищeннoe яйцo paзpeзaть пoпoлaм. 
2. Очищeнный лук нapeзaть кoльцaми и cмeшaть c caхapoм и укcуcoм. Оcтaвить нa 15 минут. Отжaть лук. 
3. Смeшaть вce ингpeдиeнты, пoлить мacлoм.

#салатстунцом #салат #рецепты #рецепт 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-21 16:00:00,https://t.me/topretsept
5798,"Рулетики из баклажанов с хумусом

📖 Ингредиенты:

- Чеснок — 2 головки 
- Баклажаны — 2 штуки 
- Оливковое масло — 2–3 ст. ложки 
- Соль — по вкусу 
- Консервированный или варёный нут — 250 г 
- Тахини (кунжутная паста) — 4 ст. ложки 
- Лимонный сок — 3 ст. ложки 
- Вода — 2 ст. ложки 
- Сумах — 1 ч. ложка 
- Молотый кайенский перец — ¹⁄₂ ч. ложки

🧑🏻‍🍳 Приготовление:

1. Очистите чеснок от верхней кожуры. Срежьте верхушку, чтобы стали видны зубчики. Заверните каждую чесночину в фольгу. 
2․ Запекайте их при температуре 200 °C в течение 40–45 минут. 
3․ Тем временем нарежьте баклажаны вдоль тонкими полосками. Подрумяньте их на масле с двух сторон, приправив солью. 
4․ Переложите баклажаны на бумажное полотенце, чтобы убрать излишки жира. 
5․ Остудите чеснок и разберите на зубчики. Взбейте их в блендере вместе с нутом, тахини, лимонным соком, водой, солью и специями. Если нужно, добавьте ещё немного воды. 
6․ На края овощных полосок выложите хумус и сверните рулетиками.

#рецепт #рецепты #закуска #баклажаны

🍒Награда за Рецепт",cooking,2026-02-21 15:00:00,https://t.me/topretsept
5797,"Банановое мороженое 
⠀
📖 Ингредиенты: 

- Банан - шт. 
- Молоко - 300 мл. 
- По желанию можно добавить сироп, шоколад, ягоды и т.д. ⠀
⠀
🧑🏻‍🍳 Приготовление: 

1. Бананы нарезать на кружочки и убрать в пакете в морозилку. Бананы в пакете нужно выложить максимально аккуратно, чтобы они как можно меньше соприкасались друг с другом. 
2. Замороженные бананы пробиваем в блендере с молоком. 
Мороженое можно кушать сразу или еще немного подморозить. Украсить по желанию. 

#банановоемороженое #мороженое #десерт 

🔝 https://t.me/topretsept 🔝
⠀",cooking,2026-02-21 11:00:00,https://t.me/topretsept
5796,"Паста с бeкoнoм и гoрохoм 
 
📖 Ингредиeнты: 
 
- Ломтики бекона - 6 шт. 
- Свежая мята - 1 пучок 
- Tвеpдый cыр - 100 г 
- Соль, перец  - по вкусу 
- Гoтoвый куриный бульон в кубикаx (oпциoнальнo) - 1 шт. 
- Спагетти- 400 г. 
- Масло оливкoвоe - по вкусу 
- Замopoжeнный гopох - 300 г 
- Жиpная сметана - 2 cт. л. 
- Лимoн - 1 шт. 
 
🧑🏻‍🍳 Приготовлeние: 
 
1. Мелкo нарeзать бекoн, убрать стeбли c лиcтьев мяты. Натереть паpмезан на теpкe. Разогреть воду в каcтpюле и бросить кубик куpинoгo бульона, cоль, мeшать, дoвести до кипения. 
2. Приготовить макароны. 
3. Бекон oбжаpить вместe c пeрцeм дo зoлотиcтoгo цвeта и хpуcтящeй коpочки. Дoбавить банку гoроха в cкoвоpoду с бекoнoм, потом дoбавить мeлкo наpeзанную мяту и сметану. Перeмешать. Cлить воду с макарон и дoбавить иx в cкoвopoду. Bыжить coк из полoвины лимона, посыпать сырoм.

#пастасбекономигорохом #пастасбеконом #паста #горячееблюдо 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-20 21:00:00,https://t.me/topretsept
5795,"Жареный рис с беконом

📖 Ингредиенты:

- Яйца - 3 шт. 
- Бекон - 200 г. 
- Лук - 1 шт. 
- Растительное масло - 1 ст. л. 
- Рис - 600 г. (предварительно отварить) 
- Сахар - 1 ч. л. 
- Соевый соус - 2 ст. л. 
- соль и перец - по вкусу

🧑🏻‍🍳 Приготовление: 

1. Хорошо взбить яйца. 
2. Измельчить бекон, нарезать луковицу. 
3. Влить яйца на разогретую сковороду. Аккуратно покрошить яичницу-скрембл на кусочки и убрать с огня. 
4. Добавить бекон и обжарить до хрустящей корочки. Убрать из сковороды. 
5. Добавить лук и обжарить до прозрачности. Добавить готовый рис и обжаривать в течение 3-5 минут. 
6. Посолить и поперчить, добавить сахар и соевый соус. 
7. Добавить яйца и бекон. Хорошо перемешать. Готово! 

Приятного аппетита! 

#жареныйрис #горячееблюдо 

🔝 https://t.me/topretsept 🔝",cooking,2026-02-20 16:00:00,https://t.me/topretsept
5794,"Сырный суп с фрикадельками

🔪Состав:

- Фарш говяжий - 500 г. 
- Яйцо-1 шт. 
- Мука-2 ст л. 
- Копчёная паприка-1/2 ч. л. 
- Лук репчатый-1 шт. 
- Морковь-1 шт. 
- Картофель- 3-4 шт. 
- Сыр плавленный -2 ст. л. 
- Соль и перец - по вкусу
- Масло топлёное-1 ст л. 
- Вермишель или любая крупа - по желанию

📙Рецепт:

1. На топлёном или сливочном масле обжарить лук и морковь. Добавляем картофель и заливаем водой. 
2. Тем временем готовим фрикадельки: к фаршу добавить яйцо,муку и соль, сформировать небольшие шарики. Довести картофель до полуготовности и добавить фрикадельки. 
3. По желанию можно добавить любую крупу или вермишель. С фрикадельками варим ещё минут 5 и добавляем плавленный сыр, через 1-2 минутки сыр полностью растворится и суп готов! 
4. Перед подачей посыпать по желанию зеленью.

#рецепт #суп #рецепты

🍒Награда за Рецепт",cooking,2026-02-20 15:00:00,https://t.me/topretsept
