id,date,text,category,source
19684/azu-po-tatarski-s-solenymi-ogurcami-v-parovarke,01 февраля 2026 г.,"Шаг 1
Нарежьте говядину сначала пластинами толщиной 1 см, а затем полосочками длиной не более 5 см. Лук очистите. Нарежьте перьями. Чеснок очистите и порубите. 
Соленые огурцы
 разрежьте поперек пополам, затем — соломкой.
Шаг 2
Возьмите сковороду диаметром около 24 см с толстым дном. Растопите в ней примерно столовую ложку масла. Выложите в сковороду лук и, часто перемешивая, подрумяньте на небольшом огне.
Шаг 3
Переложите лук в емкость, подходящую для приготовления в пароварке. В сковороде, где жарили лук, растопите пару-тройку столовых ложек масла и на сильном огне обжарьте мясо до корочки. Периодически перемешивайте, иначе оно подгорит.
Шаг 4
Переложите мясо со сковороды в емкость с луком. Добавьте чеснок, огурцы, 
томатную пасту
. Залейте горячей водой. Перемешайте. Посолите, поперчите. Поместите в пароварку, готовьте 20 минут.
Шаг 5
Картофель очистите, нарежьте тонкими ломтиками и обжарьте на оставшемся масле в той же сковороде, в которой готовили лук и чеснок (10 минут). Переложите в пароварку к мясу.
Шаг 6
Осторожно перемешайте мясо с картошкой. Готовьте в пароварке еще примерно 25 минут. Мясо должно стать очень мягким. Готовое блюдо можно подать на стол, посыпав измельченной петрушкой или кинзой.",cooking,Parse
19684/azu-po-tatarski-s-solenymi-ogurcami-v-parovarke,01 февраля 2026 г.,"Шаг 1
Нарежьте говядину сначала пластинами толщиной 1 см, а затем полосочками длиной не более 5 см. Лук очистите. Нарежьте перьями. Чеснок очистите и порубите. 
Соленые огурцы
 разрежьте поперек пополам, затем — соломкой.
Шаг 2
Возьмите сковороду диаметром около 24 см с толстым дном. Растопите в ней примерно столовую ложку масла. Выложите в сковороду лук и, часто перемешивая, подрумяньте на небольшом огне.
Шаг 3
Переложите лук в емкость, подходящую для приготовления в пароварке. В сковороде, где жарили лук, растопите пару-тройку столовых ложек масла и на сильном огне обжарьте мясо до корочки. Периодически перемешивайте, иначе оно подгорит.
Шаг 4
Переложите мясо со сковороды в емкость с луком. Добавьте чеснок, огурцы, 
томатную пасту
. Залейте горячей водой. Перемешайте. Посолите, поперчите. Поместите в пароварку, готовьте 20 минут.
Шаг 5
Картофель очистите, нарежьте тонкими ломтиками и обжарьте на оставшемся масле в той же сковороде, в которой готовили лук и чеснок (10 минут). Переложите в пароварку к мясу.
Шаг 6
Осторожно перемешайте мясо с картошкой. Готовьте в пароварке еще примерно 25 минут. Мясо должно стать очень мягким. Готовое блюдо можно подать на стол, посыпав измельченной петрушкой или кинзой.",cooking,Parse
63747/kneli-iz-govyadiny,31 января 2026 г.,"Шаг 1
Обрежьте корки у белого хлеба, мякоть порвите на кусочки и измельчите в блендере в крошку. Залейте крошки в миске молоком, дайте им хорошо пропитаться, затем отожмите лишнюю жидкость.






Кнели из говядины (gastronom.ru)


Шаг 2
Как приготовить кнели мясные? 
Говядину
 нарежьте на небольшие кусочки и трижды пропустите через мясорубку с мелкой решеткой или измельчите в блендере в однородную массу.






Кнели из говядины (gastronom.ru)


Шаг 3
Добавьте размоченные хлебные крошки и пропустите через мясорубку или блендер еще раз. Добавьте в фарш размягченное сливочное масло и тщательно перемешайте до образования однородной пасты.






Кнели из говядины (gastronom.ru)


Шаг 4
Параллельно вскипятите полтора литра воды, добавьте в кастрюлю 1–1,5 ч. л. соли, целую очищенную луковицу, зубчики чеснока, черный перец и букет гарни из петрушки, укропа и лаврового листа. Проварите бульон на медленном огне в течение 10 минут. Затем удалите все специи и травы шумовкой.






Кнели из говядины (gastronom.ru)


Шаг 5
Вымойте куриные яйца, 
разделите на белки и желтки
. Желтки добавьте в фарш, приправьте его солью и перцем, хорошо перемешайте. Взбейте белки до устойчивых пиков и аккуратно введите в мясную массу. Фарш для кнелей готов.






Кнели из говядины (gastronom.ru)


Шаг 6
Насыпьте муку в миску. Возьмите две столовые или десертные ложки, в зависимости от того, какого размера кнели вы хотите получить. Лучше не делать их слишком крупными. Двумя ложками сформируйте из фарша кнели и слегка обваляйте их в муке.






Кнели из говядины (gastronom.ru)


Шаг 7
Вскипятите процеженный пряный бульон. Поддерживая кипение на среднем огне, опускайте в него кнели партиями. После всплытия варите кнели из говядины 7–10 минут, в зависимости от размера. Вынимайте шумовкой на блюдо.






Кнели из говядины (gastronom.ru)


Шаг 8
Приготовьте соус бешамель из муки, сливочного масла, сливок и бульона, в котором варились кнели: в сотейнике обжарьте муку в сливочном масле, постепенно добавьте бульон и сливки, доведите соус до загустения, проварив его минуты 3.






Кнели из говядины (gastronom.ru)


Шаг 9
Отправьте в сотейник с соусом бешамель отваренные кнели и прогрейте их в соусе в течение 5 минут на умеренном огне. Подавайте кнели из говядины в соусе бешамель горячими, посыпав свежей зеленью.






Кнели из говядины (gastronom.ru)",cooking,Parse
63747/kneli-iz-govyadiny,31 января 2026 г.,"Шаг 1
Обрежьте корки у белого хлеба, мякоть порвите на кусочки и измельчите в блендере в крошку. Залейте крошки в миске молоком, дайте им хорошо пропитаться, затем отожмите лишнюю жидкость.






Кнели из говядины (gastronom.ru)


Шаг 2
Как приготовить кнели мясные? 
Говядину
 нарежьте на небольшие кусочки и трижды пропустите через мясорубку с мелкой решеткой или измельчите в блендере в однородную массу.






Кнели из говядины (gastronom.ru)


Шаг 3
Добавьте размоченные хлебные крошки и пропустите через мясорубку или блендер еще раз. Добавьте в фарш размягченное сливочное масло и тщательно перемешайте до образования однородной пасты.






Кнели из говядины (gastronom.ru)


Шаг 4
Параллельно вскипятите полтора литра воды, добавьте в кастрюлю 1–1,5 ч. л. соли, целую очищенную луковицу, зубчики чеснока, черный перец и букет гарни из петрушки, укропа и лаврового листа. Проварите бульон на медленном огне в течение 10 минут. Затем удалите все специи и травы шумовкой.






Кнели из говядины (gastronom.ru)


Шаг 5
Вымойте куриные яйца, 
разделите на белки и желтки
. Желтки добавьте в фарш, приправьте его солью и перцем, хорошо перемешайте. Взбейте белки до устойчивых пиков и аккуратно введите в мясную массу. Фарш для кнелей готов.






Кнели из говядины (gastronom.ru)


Шаг 6
Насыпьте муку в миску. Возьмите две столовые или десертные ложки, в зависимости от того, какого размера кнели вы хотите получить. Лучше не делать их слишком крупными. Двумя ложками сформируйте из фарша кнели и слегка обваляйте их в муке.






Кнели из говядины (gastronom.ru)


Шаг 7
Вскипятите процеженный пряный бульон. Поддерживая кипение на среднем огне, опускайте в него кнели партиями. После всплытия варите кнели из говядины 7–10 минут, в зависимости от размера. Вынимайте шумовкой на блюдо.






Кнели из говядины (gastronom.ru)


Шаг 8
Приготовьте соус бешамель из муки, сливочного масла, сливок и бульона, в котором варились кнели: в сотейнике обжарьте муку в сливочном масле, постепенно добавьте бульон и сливки, доведите соус до загустения, проварив его минуты 3.






Кнели из говядины (gastronom.ru)


Шаг 9
Отправьте в сотейник с соусом бешамель отваренные кнели и прогрейте их в соусе в течение 5 минут на умеренном огне. Подавайте кнели из говядины в соусе бешамель горячими, посыпав свежей зеленью.






Кнели из говядины (gastronom.ru)",cooking,Parse
39585/svinina-v-krasnom-vine,31 января 2026 г.,"Шаг 1






Свинину нарежьте крупными кубиками со стороной 3 см, посолите, поперчите, ­вотрите специи в поверхность, как бы массируя мясо. Влейте в герметично закрывающийся контейнер вино, добавьте кориандр и тимьян, перемешайте. Положите подготовленную свинину, перемешайте еще раз, закройте и поставьте мариноваться в прохладное место на 8–10 ч.
Шаг 2






Достаньте свинину из маринада (маринад сохраните) и обсушите на бумажных полотенцах. В глубокой сковороде с толстым дном разогрейте примерно 100 мл оливкового масла. Обжаривайте мясо небольшими порциями на сильном огне, переворачивая, до золотистой корочки со всех сторон и выкладывайте на тарелку. 
Шаг 3






Слейте из сковороды все масло, кроме 2 ст. л. Добавьте паприку. Выложите мясо, влейте маринад. Долейте холодной воды, чтобы мясо было полностью закрыто. Накройте крышкой, поставьте на средний огонь и готовьте до мягкости мяса, 30–40 мин. 
Шаг 4
Соус должен получиться довольно густым. Посолите его и поперчите, если нужно, и подавайте с хлебом.",cooking,Parse
39585/svinina-v-krasnom-vine,31 января 2026 г.,"Шаг 1






Свинину нарежьте крупными кубиками со стороной 3 см, посолите, поперчите, ­вотрите специи в поверхность, как бы массируя мясо. Влейте в герметично закрывающийся контейнер вино, добавьте кориандр и тимьян, перемешайте. Положите подготовленную свинину, перемешайте еще раз, закройте и поставьте мариноваться в прохладное место на 8–10 ч.
Шаг 2






Достаньте свинину из маринада (маринад сохраните) и обсушите на бумажных полотенцах. В глубокой сковороде с толстым дном разогрейте примерно 100 мл оливкового масла. Обжаривайте мясо небольшими порциями на сильном огне, переворачивая, до золотистой корочки со всех сторон и выкладывайте на тарелку. 
Шаг 3






Слейте из сковороды все масло, кроме 2 ст. л. Добавьте паприку. Выложите мясо, влейте маринад. Долейте холодной воды, чтобы мясо было полностью закрыто. Накройте крышкой, поставьте на средний огонь и готовьте до мягкости мяса, 30–40 мин. 
Шаг 4
Соус должен получиться довольно густым. Посолите его и поперчите, если нужно, и подавайте с хлебом.",cooking,Parse
39510/tushenaya-svinina-po-normandski,31 января 2026 г.,"Шаг 1
Разогрейте духовку до 170 °C. Очистите.
Шаг 2






Нарежьте свинину средними кубиками. Мелко нарежьте бекон. Очистите репчатый лук и нарежьте маленькими куби­ками. Так же нарежьте сельдерей.
Шаг 3






В большой жаропрочной кастрюле растопите половину сливочного масла, добавьте половину свинины, приправьте солью и перцем и жарьте в течение 10 мин., до золотистого цвета. Переложите мясо из  кастрюли шумовкой и сохраняйте в тепле. Добавьте в кастрюлю оставшееся масло и обжарьте вторую часть свинины. В конце приготовления переложите первую партию мяса в кастрюлю.
Шаг 4
В это же время на сухой сковороде обжарьте бекон до золотистого цвета. Переложите шумовкой бекон к свинине, а в вытопившемся жире пожарьте лук, сельдерей и луковицы шалота, 8–10 мин. Переложите овощи в кастрюлю к мясу.
Шаг 5






Влейте в кастрюлю сидр и куриный бульон. Накройте кастрюлю крышкой и готовьте в духовке в течение 2 ч, пока свинина не станет мягкой.
Шаг 6
Добавьте в кастрюлю сметану, горчицу и мелко нарезанные листочки эстрагона. Смешайте муку с 3 ст. л. воды и влейте в рагу. Переставьте кастрюлю на плиту и, помешивая, дождитесь, пока соус загустеет, 5 мин. Оставьте рагу на 5 мин. под крышкой, а затем подавайте к столу.",cooking,Parse
39510/tushenaya-svinina-po-normandski,31 января 2026 г.,"Шаг 1
Разогрейте духовку до 170 °C. Очистите.
Шаг 2






Нарежьте свинину средними кубиками. Мелко нарежьте бекон. Очистите репчатый лук и нарежьте маленькими куби­ками. Так же нарежьте сельдерей.
Шаг 3






В большой жаропрочной кастрюле растопите половину сливочного масла, добавьте половину свинины, приправьте солью и перцем и жарьте в течение 10 мин., до золотистого цвета. Переложите мясо из  кастрюли шумовкой и сохраняйте в тепле. Добавьте в кастрюлю оставшееся масло и обжарьте вторую часть свинины. В конце приготовления переложите первую партию мяса в кастрюлю.
Шаг 4
В это же время на сухой сковороде обжарьте бекон до золотистого цвета. Переложите шумовкой бекон к свинине, а в вытопившемся жире пожарьте лук, сельдерей и луковицы шалота, 8–10 мин. Переложите овощи в кастрюлю к мясу.
Шаг 5






Влейте в кастрюлю сидр и куриный бульон. Накройте кастрюлю крышкой и готовьте в духовке в течение 2 ч, пока свинина не станет мягкой.
Шаг 6
Добавьте в кастрюлю сметану, горчицу и мелко нарезанные листочки эстрагона. Смешайте муку с 3 ст. л. воды и влейте в рагу. Переставьте кастрюлю на плиту и, помешивая, дождитесь, пока соус загустеет, 5 мин. Оставьте рагу на 5 мин. под крышкой, а затем подавайте к столу.",cooking,Parse
63743/buryatskij-sup-buhler,31 января 2026 г.,"Шаг 1
Говядину с костями разрежьте или разрубите на порционные куски среднего размера. Промойте в прохладной воде, чтобы удалить все возможные мелкие осколки костей.






Бурятский суп бухлер (gastronom.ru)


Шаг 2
Положите мясо в кастрюлю объемом 6 литров и залейте тремя литрами чистой воды. Доведите до кипения на сильном огне. Снимайте пену с поверхности, пока она не перестанет образовываться.






Бурятский суп бухлер (gastronom.ru)


Шаг 3
Очистите две головки 
репчатого лука
 и положите их в кипящий бульон целиком. Добавьте пару лавровых листьев, горошины перца и столовую ложку соли. Варите суп на минимальном огне без крышки в течение двух часов, пока мясо не разварится.






Бурятский суп бухлер (gastronom.ru)


Шаг 4
Тем временем тщательно вымойте картофель, очистите, крупно нарежьте и поместите в миску с прохладной водой. Это поможет вывести из картошки избыток крахмала, который может сделать суп немного мутным.
Шаг 5
Когда говядина в бульоне станет очень мягкой и начнет почти что отваливаться от косточек, выньте из кастрюли луковицы с лавровыми листьями и выбросьте, а в суп загрузите обсушенную картошку.






Бурятский суп бухлер (gastronom.ru)


Шаг 6
Снова доведите суп до кипения и варите на умеренном огне еще минут 20–25, пока картошка не будет готова. Тем временем очистите оставшуюся головку лука и нашинкуйте тонкими полукольцами.






Бурятский суп бухлер (gastronom.ru)


Шаг 7
Попробуйте суп на соль, досолите, если надо. Положите в бухлер нарезанный репчатый лук и выключите нагрев. Закройте кастрюлю крышкой и дайте бухлеру настояться минут 10. Подавайте бурятский суп бухлер из говядины, щедро посыпав свежей 
зеленью
 в тарелках.






Бурятский суп бухлер (gastronom.ru)",cooking,Parse
63743/buryatskij-sup-buhler,31 января 2026 г.,"Шаг 1
Говядину с костями разрежьте или разрубите на порционные куски среднего размера. Промойте в прохладной воде, чтобы удалить все возможные мелкие осколки костей.






Бурятский суп бухлер (gastronom.ru)


Шаг 2
Положите мясо в кастрюлю объемом 6 литров и залейте тремя литрами чистой воды. Доведите до кипения на сильном огне. Снимайте пену с поверхности, пока она не перестанет образовываться.






Бурятский суп бухлер (gastronom.ru)


Шаг 3
Очистите две головки 
репчатого лука
 и положите их в кипящий бульон целиком. Добавьте пару лавровых листьев, горошины перца и столовую ложку соли. Варите суп на минимальном огне без крышки в течение двух часов, пока мясо не разварится.






Бурятский суп бухлер (gastronom.ru)


Шаг 4
Тем временем тщательно вымойте картофель, очистите, крупно нарежьте и поместите в миску с прохладной водой. Это поможет вывести из картошки избыток крахмала, который может сделать суп немного мутным.
Шаг 5
Когда говядина в бульоне станет очень мягкой и начнет почти что отваливаться от косточек, выньте из кастрюли луковицы с лавровыми листьями и выбросьте, а в суп загрузите обсушенную картошку.






Бурятский суп бухлер (gastronom.ru)


Шаг 6
Снова доведите суп до кипения и варите на умеренном огне еще минут 20–25, пока картошка не будет готова. Тем временем очистите оставшуюся головку лука и нашинкуйте тонкими полукольцами.






Бурятский суп бухлер (gastronom.ru)


Шаг 7
Попробуйте суп на соль, досолите, если надо. Положите в бухлер нарезанный репчатый лук и выключите нагрев. Закройте кастрюлю крышкой и дайте бухлеру настояться минут 10. Подавайте бурятский суп бухлер из говядины, щедро посыпав свежей 
зеленью
 в тарелках.






Бурятский суп бухлер (gastronom.ru)",cooking,Parse
54681/salat-s-vetchinoj-i-omletom,30 января 2026 г.,"Шаг 1






Взбейте яйца с парой щепоток соли и 2 ст. л. холодной воды до однородности. Разогрейте сковороду диаметром 22–24 см со сливочным маслом, влейте яичную массу и пожарьте омлет. 
Шаг 2






Готовый омлет выложите на доску и немного остудите, затем нарежьте тонкими полосками средней долины. Такими же полосками нарежьте ветчину.
Шаг 3






Нарвите листья салата руками на средние куски. Помидоры черри разрежьте вдоль пополам, удаляя то место, куда прикрепляется плодоножка. Смешайте все подготовленные ингредиенты, заправьте маслом, солью и перцем.",cooking,Parse
54681/salat-s-vetchinoj-i-omletom,30 января 2026 г.,"Шаг 1






Взбейте яйца с парой щепоток соли и 2 ст. л. холодной воды до однородности. Разогрейте сковороду диаметром 22–24 см со сливочным маслом, влейте яичную массу и пожарьте омлет. 
Шаг 2






Готовый омлет выложите на доску и немного остудите, затем нарежьте тонкими полосками средней долины. Такими же полосками нарежьте ветчину.
Шаг 3






Нарвите листья салата руками на средние куски. Помидоры черри разрежьте вдоль пополам, удаляя то место, куда прикрепляется плодоножка. Смешайте все подготовленные ингредиенты, заправьте маслом, солью и перцем.",cooking,Parse
26593/zapechennaya-grudinka-i-jorkshirskij-puding,30 января 2026 г.,"Шаг 1






Минимум за 2 ч до приготовления раздавите чеснок, очистите и по­рубите. Положите в ступку, разотрите в пасту с щепоткой соли. Влейте в ступку немного масла и смешайте до однородности. Щедро приправьте перцем.
Шаг 2






Натрите получившейся смесью кусок мяса со всех сторон. Обложите мясо тимьяном и заверните в пленку. Оставьте при комнатной температуре на 2 ч или в холодильнике (до 24 ч).
Шаг 3






 Уложите мясо на смазанную маслом решетку, установленную в противне. Влейте в противень 2 стакана воды и поставьте всю конструкцию в разогретую до 140 °С духовку. Запекайте 2 ч.
Шаг 4






Выньте 
мясо
 вместе с противнем из духовки. Слейте сок и жир в одну большую или в несколько маленьких форм для запекания, поставьте обратно в духовку на противень или решетку в нижней трети, чтобы смесь не остыла, пока готовится тесто. Над ним снова установите решетку с мясом. Увеличьте температуру духовки до 230 °С.
Шаг 5






Для теста взбейте в миске яйца со сливками. В другую миску просейте горкой муку с солью, в углубление влейте яично-сливочную смесь, замесите жидкое тесто. Снимите листочки тимьяна с веточки, порубите.
Шаг 6






Влейте тесто в горячую форму с мясным соком, посыпьте тимьяном. Запекайте пудинг и мясо 25–30 мин. Подавайте вместе очень горячими.",cooking,Parse
26593/zapechennaya-grudinka-i-jorkshirskij-puding,30 января 2026 г.,"Шаг 1






Минимум за 2 ч до приготовления раздавите чеснок, очистите и по­рубите. Положите в ступку, разотрите в пасту с щепоткой соли. Влейте в ступку немного масла и смешайте до однородности. Щедро приправьте перцем.
Шаг 2






Натрите получившейся смесью кусок мяса со всех сторон. Обложите мясо тимьяном и заверните в пленку. Оставьте при комнатной температуре на 2 ч или в холодильнике (до 24 ч).
Шаг 3






 Уложите мясо на смазанную маслом решетку, установленную в противне. Влейте в противень 2 стакана воды и поставьте всю конструкцию в разогретую до 140 °С духовку. Запекайте 2 ч.
Шаг 4






Выньте 
мясо
 вместе с противнем из духовки. Слейте сок и жир в одну большую или в несколько маленьких форм для запекания, поставьте обратно в духовку на противень или решетку в нижней трети, чтобы смесь не остыла, пока готовится тесто. Над ним снова установите решетку с мясом. Увеличьте температуру духовки до 230 °С.
Шаг 5






Для теста взбейте в миске яйца со сливками. В другую миску просейте горкой муку с солью, в углубление влейте яично-сливочную смесь, замесите жидкое тесто. Снимите листочки тимьяна с веточки, порубите.
Шаг 6






Влейте тесто в горячую форму с мясным соком, посыпьте тимьяном. Запекайте пудинг и мясо 25–30 мин. Подавайте вместе очень горячими.",cooking,Parse
7466/govyadina-gril-marinovannaya-s-kivi,30 января 2026 г.,"Шаг 1
Вымыть и обсушить мясо. 
Шаг 2
Очистить 
киви
, нарезать маленькими кубиками, положить в большую миску и слегка размять вилкой; добавить 1–2 ст. л. растительного масла, приправить по вкусу солью и перцем. 
Шаг 3
Положить в миску антрекоты, перемешать. Оставить
в холоде на 40 мин., перемешав в течение этого времени 1 раз. 
Шаг 4
Затем удалить с антрекотов маринад, уложить их на решетку. 
Шаг 5
Жарить на сильно разогретых углях 3 мин., перевернуть и готовить еще 2 мин. Переложить на теплую тарелку, накрыть фольгой и оставить на 10 мин. Затем разложить по тарелкам и подать.",cooking,Parse
7466/govyadina-gril-marinovannaya-s-kivi,30 января 2026 г.,"Шаг 1
Вымыть и обсушить мясо. 
Шаг 2
Очистить 
киви
, нарезать маленькими кубиками, положить в большую миску и слегка размять вилкой; добавить 1–2 ст. л. растительного масла, приправить по вкусу солью и перцем. 
Шаг 3
Положить в миску антрекоты, перемешать. Оставить
в холоде на 40 мин., перемешав в течение этого времени 1 раз. 
Шаг 4
Затем удалить с антрекотов маринад, уложить их на решетку. 
Шаг 5
Жарить на сильно разогретых углях 3 мин., перевернуть и готовить еще 2 мин. Переложить на теплую тарелку, накрыть фольгой и оставить на 10 мин. Затем разложить по тарелкам и подать.",cooking,Parse
43186/baranya-lopatka-zapechennaya-s-chesnokom-i-timyanom,30 января 2026 г.,"Шаг 1






Духовку разогрейте до 200 °С. Чеснок очистите, нарежьте вдоль тонкими ломтиками. Отделите листики тимьяна от веточек.
Шаг 2






Баранину натрите солью и перцем, смажьте оливковым маслом и положите на противень для запекания, застеленный бумагой для выпечки. Острым маленьким ножом сделайте в мясе небольшие надрезы – 2 см глубиной, всего их должно получиться столько же, сколько кусочков чеснока.
Шаг 3






В каждый надрез вложите по кусочку чеснока­ и несколько листиков тимьяна. Поставьте противень с мясом в духовку
Шаг 4






Через 20 мин. полейте баранину вином, уменьшите температуру духовки до 150 °С. Запекайте еще 1 ч.
Шаг 5






Когда мясо готово, достаньте его из духовки, переложите на теплое блюдо, неплотно накройте фольгой и оставьте «отдохнуть» в теплом месте на 10–15 мин.",cooking,Parse
43186/baranya-lopatka-zapechennaya-s-chesnokom-i-timyanom,30 января 2026 г.,"Шаг 1






Духовку разогрейте до 200 °С. Чеснок очистите, нарежьте вдоль тонкими ломтиками. Отделите листики тимьяна от веточек.
Шаг 2






Баранину натрите солью и перцем, смажьте оливковым маслом и положите на противень для запекания, застеленный бумагой для выпечки. Острым маленьким ножом сделайте в мясе небольшие надрезы – 2 см глубиной, всего их должно получиться столько же, сколько кусочков чеснока.
Шаг 3






В каждый надрез вложите по кусочку чеснока­ и несколько листиков тимьяна. Поставьте противень с мясом в духовку
Шаг 4






Через 20 мин. полейте баранину вином, уменьшите температуру духовки до 150 °С. Запекайте еще 1 ч.
Шаг 5






Когда мясо готово, достаньте его из духовки, переложите на теплое блюдо, неплотно накройте фольгой и оставьте «отдохнуть» в теплом месте на 10–15 мин.",cooking,Parse
19686/zapekanka-iz-cvetnoj-kapusty-s-syrnym-sousom,30 января 2026 г.,"Шаг 1
У капусты удалить стебель, головку разобрать на очень мелкие соцветия, положить в глубокую жаропрочную форму. Посолить, влить 1/3 стакана кипящей воды. Запечь в разогретой до 180°С духовке, 15 мин.
Шаг 2
Брынзу мелко раскрошить. Зеленый лук и ветчину нарезать очень мелко. Ветчину немного обжарить на сухой сковороде.
Шаг 3
Для сырного соуса пармезан и 
эмменталь
 натереть на мелкой терке. В неглубокий сотейник влить молоко, добавить сметану. Взбивая венчиком, довести до кипения на маленьком огне. Отложить 1 ст. л. с горкой пармезана. Добавить в сотейник оставшийся тертый пармезан, эмменталь и мускатный орех. Постоянно помешивая, готовить, пока весь сыр не растает.
Шаг 4
>Запеченную капусту посыпать раскрошенной брынзой, зеленым луком и кубиками ветчины, залить сырным соусом, посыпать отложенным пармезаном. Запекать до румяной корочки, 15–20 мин.",cooking,Parse
19686/zapekanka-iz-cvetnoj-kapusty-s-syrnym-sousom,30 января 2026 г.,"Шаг 1
У капусты удалить стебель, головку разобрать на очень мелкие соцветия, положить в глубокую жаропрочную форму. Посолить, влить 1/3 стакана кипящей воды. Запечь в разогретой до 180°С духовке, 15 мин.
Шаг 2
Брынзу мелко раскрошить. Зеленый лук и ветчину нарезать очень мелко. Ветчину немного обжарить на сухой сковороде.
Шаг 3
Для сырного соуса пармезан и 
эмменталь
 натереть на мелкой терке. В неглубокий сотейник влить молоко, добавить сметану. Взбивая венчиком, довести до кипения на маленьком огне. Отложить 1 ст. л. с горкой пармезана. Добавить в сотейник оставшийся тертый пармезан, эмменталь и мускатный орех. Постоянно помешивая, готовить, пока весь сыр не растает.
Шаг 4
>Запеченную капусту посыпать раскрошенной брынзой, зеленым луком и кубиками ветчины, залить сырным соусом, посыпать отложенным пармезаном. Запекать до румяной корочки, 15–20 мин.",cooking,Parse
6335/kartofelnye-shashlyki-s-kuricej,30 января 2026 г.,"Шаг 1






Куриное филе вымыть и нарезать крупными кусками. Чеснок очистить и раздавить. Зелень промыть и обсушить.
Шаг 2






В миске смешать оливковое масло, лимонный сок и чеснок. Мяту, тимьян и розмарин разобрать на листья и добавить в миску. Приправить солью и перцем.
Шаг 3






Положить кусочки курицы в маринад и убрать в холодильник на 1–2 ч, приодически перемешивая.
Шаг 4






Разогреть духовку до 220 °С. Но размораживая, вылодить на противень  картофельные дольки и выпекать без добавления масла 15–20 мин.
Шаг 5






Перец очистить от семян и нарезать кусочками. Разогреть в сковороде растительное масло, положить кусочки курицы и обжарить, часто помешивая, 5–6 мин. Затем добавить перец и готовить еще 4–5 мин., до готовности курицы и перца.
Шаг 6






На деревянные шпажки в произвольном порядке нанизать картофельные дольки, шарики из картофельного пюре, кусочки курицы и перца.",cooking,Parse
6335/kartofelnye-shashlyki-s-kuricej,30 января 2026 г.,"Шаг 1






Куриное филе вымыть и нарезать крупными кусками. Чеснок очистить и раздавить. Зелень промыть и обсушить.
Шаг 2






В миске смешать оливковое масло, лимонный сок и чеснок. Мяту, тимьян и розмарин разобрать на листья и добавить в миску. Приправить солью и перцем.
Шаг 3






Положить кусочки курицы в маринад и убрать в холодильник на 1–2 ч, приодически перемешивая.
Шаг 4






Разогреть духовку до 220 °С. Но размораживая, вылодить на противень  картофельные дольки и выпекать без добавления масла 15–20 мин.
Шаг 5






Перец очистить от семян и нарезать кусочками. Разогреть в сковороде растительное масло, положить кусочки курицы и обжарить, часто помешивая, 5–6 мин. Затем добавить перец и готовить еще 4–5 мин., до готовности курицы и перца.
Шаг 6






На деревянные шпажки в произвольном порядке нанизать картофельные дольки, шарики из картофельного пюре, кусочки курицы и перца.",cooking,Parse
